question,answer,comment,access,products,object_id,original_filename,upload_date,last_updated,tags
How do you monitor vulnerabilities in dependencies?,"DoubleVerify has a patch management procedure. 
Vulnerability and patch management processes are in place for routine network scanning and remediation of network, application, and OS-level vulnerabilities. Vulnerability scanning is done on a biweekly basis.
 
Vulnerability remediations are required as follows:
Critical Severity - 30 Days
High Severity - 60 Days
Medium Severity - 180 Days
Low Severity - Annually",,Internal,"Advertiser Suite,Publisher Suite",8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~78,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T21:31:12.664Z,
What access controls exist around data collected by the pixel and code?,"User access is centrally managed using the DoubleVerify ticketing system and is coordinated with the IT Department and HR Department at DoubleVerify. All access requests are treated on a ""least-access principle."" The level of access assigned to a user to the organization's information systems is based on the minimum necessary amount of data access required to carry out legitimate job responsibilities assigned to a user's job classification. After termination, user access is revoked timely.",,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~806e5d6b-4eac-4121-b3bb-5dffe5555d2a~NBCU_DVPS_Questionnaire.csv~3,NBCU_DVPS_Questionnaire.csv,2024-11-26T20:37:13.317Z,2025-05-20T19:30:30.673Z,
"Describe how the data used for development and testing will be simulated, truncated or masked.",Customer Data is not used in development or testing environments without explicit written consent.,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~0279b5b5-32ae-4313-be6b-e0189a6ff1e5~SRA risks.xlsx~7,SRA risks.xlsx,2025-09-25T14:56:55.959Z,2025-09-25T14:56:55.959Z,Ahold Delhaize
Are clients provided with the ability to specify where their data will be stored?,No,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~175,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
Please provide the contact details of your organization's DPO.,Beatrice Botti legal@doubleverify.com,,Internal,,8df8b7e7-4800-45ea-b08e-354fc149d588~088429eb-710e-4478-98b3-8c26d5e2d232~TX_Pub_Questionnaire_Responses.csv~7,TX_Pub_Questionnaire_Responses.csv,2025-04-07T17:12:15.947Z,2025-05-20T18:01:24.710Z,Publisher
Does a human evaluate the output prior to use?,Yes,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~ccfa2578-dd25-4401-afdc-7d6d4a876138~IPG_Kinesso_Assessment_Responses.csv~78,IPG_Kinesso_Assessment_Responses.csv,2025-04-21T18:23:54.587Z,2025-05-20T18:01:28.678Z,Advertiser
Have you implemented a network-based intrusion detection (IDS) or prevention system (IPS) on the content/production network?,Yes,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~84,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
"Is remote access to WAN network infrastructure devices (e.g., firewall, router) that control access to content or data allowed?",NotApplicable,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~72,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
Does a formal Security Incident Response Plan describes actions to be taken when a security incident is detected and reported?,Yes,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~151,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
"Do you use subcontractors in the course of providing your services, which process Personal Data on your behalf?",Yes,,Internal,,8df8b7e7-4800-45ea-b08e-354fc149d588~088429eb-710e-4478-98b3-8c26d5e2d232~TX_Pub_Questionnaire_Responses.csv~23,TX_Pub_Questionnaire_Responses.csv,2025-04-07T17:12:15.947Z,2025-05-20T19:21:35.630Z,Publisher
Please indicate other security measures for your product/service that are not listed above.,N/A,,Internal,,8df8b7e7-4800-45ea-b08e-354fc149d588~088429eb-710e-4478-98b3-8c26d5e2d232~TX_Pub_Questionnaire_Responses.csv~38,TX_Pub_Questionnaire_Responses.csv,2025-04-07T17:12:15.947Z,2025-05-20T18:01:20.636Z,Publisher
Is there a compliance program or set of policies and procedures that address internal and external Fraud Detection and Fraud Prevention?,Yes,,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~190,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T18:01:28.690Z,InfoSec/Privacy
"Do you hold the Personal Information of IPG, its agencies, or agency clients in strict confidence and impose confidentiality, privacy, and data protection obligations on your personnel who will have access to, or who process Personal Information on our behalf during their employment and thereafter?",Yes,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~ccfa2578-dd25-4401-afdc-7d6d4a876138~IPG_Kinesso_Assessment_Responses.csv~13,IPG_Kinesso_Assessment_Responses.csv,2025-04-21T18:23:54.587Z,2025-05-20T19:09:19.634Z,Advertiser
What technical security measures are you taking for your product/service?,"Access Control Lists, Anonymization, Anti-Malware, Breach Detection Tools, Data Backup, Encryption, Firewalls, Intrusion Detection Tools, Logging, Logical Access Control, Mobile Device Management (MDM) Tools, Multi-Factor Authentication, Network Authentication, Pseudonymization, Regular Software Updates, Vulnerability Detection Tools",,Internal,,8df8b7e7-4800-45ea-b08e-354fc149d588~088429eb-710e-4478-98b3-8c26d5e2d232~TX_Pub_Questionnaire_Responses.csv~33,TX_Pub_Questionnaire_Responses.csv,2025-04-07T17:12:15.947Z,2025-05-20T21:31:11.652Z,Publisher
Do you monitor your employees / contractors for information leakage or malicious behavior?,Yes - DoubleVerify utilizes DLP solutions to help detect and prevent the loss of data leakage.,,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~48,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T18:01:25.704Z,
"Do your employees passwords adhere to a password management solution?
If so, please describe.","Yes - DoubleVerify utilizes a 1Password, password management solution, to securely share and maintain passwords across employees. Employees maintain their own passwords which expire every 90 days and prohibit the reuse of historical passwords.",,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~83,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T21:31:12.663Z,
"Will you be placing pixels, tags, cookies, scripts, code, or other tracking technology or methods (""Trackers"") on NYTCo. systems, applications, emails, website(s), or other digital properties?",Yes,,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~155,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T18:21:03.695Z,InfoSec/Privacy
Will you collect data through these Trackers as a controller/business or as a processor/service provider/contractor?,Processor/Service provider/Contractor,,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~154,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T19:09:19.644Z,InfoSec/Privacy
Please name the product or service you will provide.,DoubleVerify Publisher Suite | 20 Minuten | Unknown,,Internal,,8df8b7e7-4800-45ea-b08e-354fc149d588~088429eb-710e-4478-98b3-8c26d5e2d232~TX_Pub_Questionnaire_Responses.csv~8,TX_Pub_Questionnaire_Responses.csv,2025-04-07T17:12:15.947Z,2025-05-20T18:01:28.679Z,Publisher
Have you implemented a documented strategy for performing virus scans such as:,Yes,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~89,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
"Please provide or link to jurisdiction-specific terms or addendum, if applicable.",N/A,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~ccfa2578-dd25-4401-afdc-7d6d4a876138~IPG_Kinesso_Assessment_Responses.csv~99,IPG_Kinesso_Assessment_Responses.csv,2025-04-21T18:23:54.587Z,2025-05-20T20:42:57.660Z,Advertiser
"Are rooms used for production (e.g., ingest stations, MAM Administration workstations, etc.) access-controlled?",Yes,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~59,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
"Are End User Devices (desktops, laptops, tablets, smartphones) used for transmitting, processing or storing Scoped data?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~48,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Has anti-virus software been installed on all workstations and servers?,Yes,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~86,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
"Is there a data retention/destruction requirement that includes information on live media, backup/archived media, and information managed by Subcontractors?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~100,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T19:30:30.665Z,InfoSec/Privacy
Please list all regions where your services will be performed.,"Africa, Americas and Caribbean, Asia, Central and Eastern Europe, Mediterranean & Middle East, Western Europe",,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~ccfa2578-dd25-4401-afdc-7d6d4a876138~IPG_Kinesso_Assessment_Responses.csv~5,IPG_Kinesso_Assessment_Responses.csv,2025-04-21T18:23:54.587Z,2025-05-20T21:46:11.670Z,Advertiser
Is there a policy or process for the backup of production data?,Yes,,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~199,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T18:21:03.697Z,InfoSec/Privacy
"Does the organization maintain policies, standards and procedures for identifying and managing cyber supply chain risks (i.e. ensuring software and hardware components used as part of delivering a service or product do not present a risk)?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~68,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
"Do the information security policies and procedures establish requirements for the protection of information that is processed, stored or transmitted on external systems?",Yes,,Internal,Advertiser Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~04957b2f-d13e-4d4f-8a60-2800a4bae391~questionnaire_import_template (2).csv~2,questionnaire_import_template (2).csv,2026-03-12T13:57:34.859Z,2026-03-12T13:57:34.859Z,Advertiser
Are periodic updates of the information security program and risk assessment results required?,Yes,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~17,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
"Are there documented policies and procedures in place to ensure that the access, transmission, processing, disclosure, and retention of client scoped data is limited, and in compliance with applicable law?",Yes,,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~176,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T19:21:35.642Z,InfoSec/Privacy
Please attach or provide an online link to your Information Security Policies and Procedures.,https://doubleverify.com/data-protection-and-security/,,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~85,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T19:21:35.631Z,InfoSec/Privacy
Can clients generate a unique encryption key?,No,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~143,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
Do you monitor your employees / contractors for information leakage or malicious behavior?,Yes - DoubleVerify utilizes DLP solutions to help detect and prevent the loss of data leakage.,,Internal,,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~122,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T20:57:46.646Z,
Have you implemented logging of content transfers that includes the following information at a minimum:,Yes,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~112,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
"Are all employment candidates, contractors and involved third parties subject to background verification (as allowed by local laws, regulations, ethics and contractual constraints)?","Yes, where legally applicable",,Internal,,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~140,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T19:30:30.645Z,Sample
"Are passwords required to access systems transmitting, processing or storing Client's Assets and Data?",Yes,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~133,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
"Please explain your ""Other / Hybrid"" response to the processor/controller question above.","DoubleVerify operates Fraud Elimination as a ""controller"" and Geo Verification as a ""processor""",,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~26,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T18:54:25.693Z,InfoSec/Privacy
"Each time content/data is encrypted, is it encrypted using a unique cryptographic key?",Yes,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~146,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
Are you ensuring that the privileged accounts (strong administrative access accounts) are utilized only for undertaking administrative tasks and not for day-to-day general tasks?,Yes,,Internal,,8df8b7e7-4800-45ea-b08e-354fc149d588~7d337829-56ea-42aa-ab89-10424e0015e7~HM_Assessment_Responses.csv~37,HM_Assessment_Responses.csv,2025-08-20T19:32:53.042Z,2025-08-20T19:32:53.042Z,Advertiser
Do you have an internal data retention policy?,Yes,Raw data is retained for 45 days.,Internal,,8df8b7e7-4800-45ea-b08e-354fc149d588~088429eb-710e-4478-98b3-8c26d5e2d232~TX_Pub_Questionnaire_Responses.csv~47,TX_Pub_Questionnaire_Responses.csv,2025-04-07T17:12:15.947Z,2025-05-20T19:30:30.654Z,Publisher
Indicate the location of recipients/individuals who may have access to or use the consumer personal information. (Multiple selections allowed),"DoubleVerify has offices globally. Our Engineering departments are located in Bangalore, Berlin, Ghent, Helsinki, New York, San Diego, and Tel Aviv.",,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~6,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T18:01:24.710Z,"Security,Privacy,InfoSec/Privacy"
"Are all logs sent to a SIEM solution or a Log Aggregator (e.g., Splunk, Elastic, Sumo Logic etc...)? If not - are the logs manually reviewed?",DoubleVerify uses an industry standard SIEM tool to correlate and collect logs and event information.,,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~79,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T22:10:06.644Z,InfoSec/Privacy
Can clients run their own security services within their own cloud environment?,NotApplicable,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~203,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
Do you perform any testing of the incident response procedures to verify the readiness of your company in case of an incident?,Yes,,Internal,Publisher Suite,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~66,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T18:54:25.661Z,InfoSec/Privacy
Who are the data subjects whose Personal Information DoubleVerify processes through its solutions?,"DoubleVerify tracks online ads to provide insights and analytics to its customers about the performance of the ads. Part of DoubleVerify's solutions requires the collection of some Personal Information belonging to the individuals who view the ads DoubleVerify analyzes, who become the data subjects whose Personal Information DoubleVerify processes.",,Internal,,8df8b7e7-4800-45ea-b08e-354fc149d588~3fc840b5-2a4c-4336-82b4-3070383b6480~DV Initial Import.xlsx~23,DV Initial Import.xlsx,2024-10-29T18:01:20.904Z,2025-05-20T20:42:57.650Z,
"Are you processing personally identifiable information of data subjects (hereafter ÔPersonal Data') in the course of providing your services to TX Group and/or its group companies? If no, please give a brief explanation.",Yes,,Internal,,8df8b7e7-4800-45ea-b08e-354fc149d588~088429eb-710e-4478-98b3-8c26d5e2d232~TX_Pub_Questionnaire_Responses.csv~16,TX_Pub_Questionnaire_Responses.csv,2025-04-07T17:12:15.947Z,2025-05-20T21:31:12.663Z,Publisher
Is your WAN(s) protected by using stateful inspection firewalls with Access Control Lists that prevent unauthorized access to any internal network?,Yes,,Private,,8df8b7e7-4800-45ea-b08e-354fc149d588~6e99b6a4-15dd-46fe-a233-5e74a00e53e5~AMC_DVPS_Responses.csv~136,AMC_DVPS_Responses.csv,2025-08-27T17:18:07.435Z,2025-08-27T17:18:07.435Z,Publisher
